numstates; 100 
 num value iterations; 30 
 conv type; circular 
conv width; 11 
 channel_i; 1 
 channel_h; 50 
 channel_q; 15 
hidden layer size; 30 
 learning rate; 0.000100 
 TAU; 0.001000 
 batch size; 64 
 reward; 
 New angle formula 
Episodes Spent Training; 50 Episode Eval Avg 
200; -1162.03580675
300; -1238.74219622
400; -1143.32681338
500; -1129.44002813
600; -1231.49790637
700; -1310.36512614
800; -1210.29527344
900; -1177.98670581
1000; -1149.05912849
1100; -1144.83208516
1200; -1201.88925287
1300; -1195.73737066
1400; -1088.34616061
1500; -1193.99515142
1600; -1083.82732644
1700; -1122.42810668
1800; -1204.66028877
1900; -1186.52544666
Time Training (2000episodes);10924.83013510704
Evaluation Episode; Reward 
0; -1010.66926002
1; -1236.34525576
2; -878.731727781
3; -1183.21577559
4; -1329.89718175
5; -1158.297388
6; -1346.61983665
7; -776.019647398
8; -1467.49122345
9; -1606.53132637
10; -769.203383675
11; -1730.80027737
12; -652.37579722
13; -768.548162547
14; -534.081615954
15; -1311.49209665
16; -1170.68014601
17; -1328.00250865
18; -1732.40385588
19; -1553.35424857
20; -1020.45853338
21; -1517.31799912
22; -1405.35651369
23; -795.4886544
24; -1119.60467359
25; -1181.0923132
26; -816.532239517
27; -1453.01004419
28; -1398.96758411
29; -774.818867674
30; -1321.77281502
31; -1562.42717943
32; -1684.54179157
33; -1118.69544044
34; -1169.13813768
35; -1401.76262615
36; -1327.64363505
37; -1182.37058944
38; -1679.53793724
39; -643.845595173
40; -1061.10465006
41; -382.30499855
42; -1508.90828064
43; -986.316882374
44; -893.939727968
45; -760.216822411
46; -768.313037728
47; -1471.05209863
48; -880.252065044
49; -1582.92384626
50; -989.665585979
51; -1584.95152349
52; -1111.24770089
53; -1292.60440088
54; -1734.552751
55; -645.23492821
56; -650.919474079
57; -1266.97734587
58; -630.417312507
59; -842.062069704
60; -1177.41920414
61; -1264.51860067
62; -858.317581802
63; -1006.56510276
64; -1360.19731653
65; -1193.69838905
66; -1739.99455775
67; -2.40596716921
68; -1254.68132916
69; -1450.02661349
70; -685.717989174
71; -632.426180174
72; -1734.87891523
73; -765.839404192
74; -1646.41999636
75; -1033.55825303
76; -757.849813225
77; -1367.16571481
78; -1222.91216181
79; -1406.2730742
80; -879.430194246
81; -1517.64403155
82; -1726.40432589
83; -1436.44227057
84; -1176.94705125
85; -1424.24946779
86; -1731.11720745
87; -1145.477232
88; -1733.1119672
89; -1354.91384389
90; -1687.72756148
91; -1300.54978746
92; -1198.02205758
93; -387.532562669
94; -1090.40148212
95; -759.666673736
96; -1030.3923104
97; -924.361712369
98; -772.45301431
99; -639.553871998
endExperiment

