numstates; 100 
 num value iterations; 30 
 conv type; circular 
conv width; 11 
 channel_i; 1 
 channel_q; 15 
 hidden layer1 size; 30 
hidden layer2 size; 30 
 velocity to reward hidden layer size; 100 
obs to state hidden layer size; 100 
 learning rate; 0.000100 
TAU; 0.001000 
 batch size; 64 
Episodes Spent Training; 50 Episode Eval Avg 
199; -1311.16362372
299; -845.392344956
399; -290.739172568
499; -312.221211105
numstates; 100 
 num value iterations; 30 
 conv type; circular 
conv width; 11 
 channel_i; 1 
 channel_q; 15 
 hidden layer1 size; 30 
hidden layer2 size; 30 
 velocity to reward hidden layer size; 100 
obs to state hidden layer size; 100 
 learning rate; 0.000100 
TAU; 0.001000 
 batch size; 64 
Episodes Spent Training; 50 Episode Eval Avg 
199; -429.777245758
299; -345.300307926
399; -470.381682088
499; -424.150613717
Time Training (500episodes);3194.4596524238586
Evaluation Episode; Reward 
0; -765.776448375
1; -364.610833454
2; -244.049386707
3; -605.193749412
4; -357.468825102
5; -121.094984655
6; -127.077592169
7; -1.22813893668
8; -353.115860503
9; -359.747009042
10; -244.111686309
11; -761.345517938
12; -511.822167015
13; -356.019137979
14; -684.410009863
15; -238.420854341
16; -367.592501595
17; -606.216085298
18; -2.26582644005
19; -122.425939429
20; -358.886340108
21; -241.415120257
22; -767.941074844
23; -123.3719198
24; -764.567955324
25; -126.581391631
26; -768.11833121
27; -517.036749245
28; -127.598796928
29; -771.53358832
30; -126.85896738
31; -363.28067261
32; -245.166312523
33; -239.729026365
34; -767.831378261
35; -127.212599541
36; -126.35311509
37; -3.35907256802
38; -126.587239869
39; -127.191780475
40; -242.441361439
41; -126.436235332
42; -235.436326923
43; -246.66391423
44; -483.247874283
45; -121.321313592
46; -505.207936608
47; -483.80950953
48; -119.62141751
49; -354.593498676
50; -625.297084155
51; -126.237904182
52; -503.531830972
53; -1.71026866526
54; -518.282020875
55; -768.596185789
56; -1729.06009159
57; -125.24544733
58; -355.772832322
59; -124.818634899
60; -772.560383677
61; -485.534488081
62; -355.18629169
63; -124.651546757
64; -368.281697011
65; -3.49901563636
66; -238.689100119
67; -771.29093102
68; -1.80465420982
69; -356.746444693
70; -1730.96976715
71; -503.323517724
72; -120.936118882
73; -630.67021497
74; -646.061260908
75; -607.007267324
76; -359.650531738
77; -354.755749836
78; -768.901533703
79; -123.397765822
80; -504.032259719
81; -125.137500143
82; -124.705966191
83; -367.280001737
84; -370.383605539
85; -870.267112972
86; -126.356472837
87; -627.651462242
88; -123.224488991
89; -120.861188894
90; -380.477154912
91; -123.817721921
92; -1.50693337534
93; -241.679886639
94; -366.223893575
95; -237.881456774
96; -123.502793629
97; -506.710277515
98; -369.271339541
99; -125.623276789
endExperiment

numstates; 100 
 num value iterations; 30 
 conv type; circular 
conv width; 11 
 channel_i; 1 
 channel_q; 15 
 hidden layer1 size; 30 
hidden layer2 size; 30 
 velocity to reward hidden layer size; 100 
obs to state hidden layer size; 100 
 learning rate; 0.000100 
TAU; 0.001000 
 batch size; 64 
Episodes Spent Training; 50 Episode Eval Avg 
199; -1039.16790941
299; -1039.14858137
399; -1016.25807597
499; -997.878787156
Time Training (500episodes);3267.3004353046417
Evaluation Episode; Reward 
0; -1435.23294281
1; -125.891728615
2; -240.225132375
3; -1059.19223534
4; -1173.3912566
5; -1630.4650031
6; -124.582275659
7; -1730.18991165
8; -1719.00194872
9; -717.592513139
10; -126.433130687
11; -128.517566438
12; -1.6962407783
13; -127.137758624
14; -124.502149273
15; -127.873103006
16; -1158.0036688
17; -239.672960996
18; -127.42479403
19; -1602.47211064
20; -1.69183585704
21; -125.128574908
22; -1056.02698623
23; -1713.61021489
24; -1287.21685658
25; -1318.60114231
26; -1683.68242449
27; -1439.85014463
28; -1137.41611086
29; -1128.76036836
30; -949.181040752
31; -1397.28449646
32; -1277.06348951
33; -1732.98785157
34; -1.79911118183
35; -1242.46850391
36; -1.72721308536
37; -1410.27992097
38; -1265.93228635
39; -127.754965324
40; -1537.64285735
41; -1640.68984122
42; -1088.54023787
43; -1370.27694574
44; -1484.5167769
45; -908.912150806
46; -1622.41705178
47; -125.925882739
48; -1650.48177581
49; -1460.00389164
50; -1317.22626987
51; -1676.5429385
52; -1530.88316478
53; -1297.75561558
54; -120.831725079
55; -2.12921218998
56; -1303.97727016
57; -949.332080377
58; -1513.75465077
59; -1280.85887266
60; -1538.14694729
61; -1220.79048612
62; -1672.42599081
63; -128.208210861
64; -1334.61108128
65; -1625.98152129
66; -1447.29618675
67; -126.855222976
68; -1572.52469466
69; -1195.52917833
70; -952.613710019
71; -716.962824229
72; -1731.44797194
73; -1065.60913901
74; -1.75669295309
75; -1737.99953471
76; -1057.10207829
77; -1301.31761814
78; -724.938508749
79; -1150.8056763
80; -1395.96168487
81; -1297.16228584
82; -986.402062943
83; -1334.16410587
84; -829.996736223
85; -1658.11887295
86; -1739.65759621
87; -893.200600449
88; -1309.00794433
89; -1.63442018946
90; -1178.78820233
91; -1463.55717371
92; -1181.14635021
93; -1209.79273578
94; -1171.90637992
95; -1619.94621953
96; -2.13794624955
97; -1090.14757956
98; -1.63969993705
99; -1705.53738397
endExperiment

