numstates; 10
 num value iterations; 30
 conv type; circular
conv width; 7
 channel_i; 1
 channel_h; 50
 channel_q; 15
hidden layer size; 30
 learning rate; 0.000100
 TAU; 0.001000
 batch size; 64
 reward; learned
 New angle formula
Episodes Spent Training; 10 Episode Eval Avg
200; -1033.2900799
300; -1039.3975138
400; -1268.29630265
500; -745.453226367
600; -1244.62756691
700; -1064.70709064
800; -1365.00770692
900; -1134.15490566
1000; -1347.843621
1100; -1057.40238437
1200; -1212.97970233
1300; -1135.14883441
1400; -1100.3847833
1500; -347.016104496
1600; -411.886346166
1700; -562.558591248
1800; -221.192512143
1900; -554.723249523
2000; -559.416327561
2100; -815.063192015
2200; -454.382448405
2300; -760.192718827
2400; -372.618755919
2500; -641.639268445
2600; -843.019356396
2700; -589.177984585
2800; -599.288365304
2900; -325.502436269
3000; -412.762640169
3100; -636.185171628
3200; -663.414272231
3300; -233.410891049
3400; -509.2855627
3500; -433.619491144
3600; -446.763652308
3700; -570.215021525
3800; -763.988072415
3900; -297.768091217
Time Training (4000episodes);20641.151251077652
Evaluation Episode; Reward
0; -911.167915964
1; -490.721963992
2; -246.352889266
3; -497.727508186
4; -494.898201632
5; -359.448932893
6; -621.418319769
7; -123.015555638
8; -248.890385999
9; -892.624052446
10; -124.948150964
11; -248.180027902
12; -246.701156877
13; -767.154139534
14; -1729.044366
15; -794.557835684
16; -1.75580147724
17; -888.069191343
18; -250.558236396
19; -490.586976594
20; -490.803503237
21; -613.214384309
22; -610.668260383
23; -368.213880798
24; -0.528262986151
25; -490.507664391
26; -125.24272848
27; -918.6868596
28; -123.183191165
29; -620.801770063
30; -632.756953718
31; -366.536569037
32; -1007.41782058
33; -245.405695807
34; -750.471491981
35; -120.288168201
36; -125.565438086
37; -124.010904502
38; -250.376509864
39; -770.823399747
40; -491.069732805
41; -121.878113465
42; -619.223833175
43; -0.470344758854
44; -244.151613779
45; -1.10060694944
46; -124.430686808
47; -1037.16103363
48; -252.646990908
49; -367.423667983
50; -251.459522239
51; -243.173258543
52; -622.516408374
53; -247.865815186
54; -125.310052359
55; -121.615445261
56; -615.815719686
57; -610.593625934
58; -252.620626043
59; -1.07665994604
60; -245.268564064
61; -489.889968615
62; -122.129017311
63; -491.720845939
64; -252.567931941
65; -904.631516547
66; -120.943411596
67; -969.885796547
68; -1090.1762774
69; -243.431894217
70; -632.342214882
71; -122.044630093
72; -1111.17207283
73; -117.988612006
74; -118.058922619
75; -0.808213229195
76; -247.439372275
77; -945.388930745
78; -251.588369521
79; -1730.88247517
80; -251.170600273
81; -367.729260604
82; -124.476733008
83; -370.318810562
84; -496.749004161
85; -367.514083811
86; -761.231473426
87; -873.115839956
88; -776.550063589
89; -123.775728113
90; -489.478788556
91; -495.599034421
92; -251.585959837
93; -368.059223395
94; -120.397580303
95; -609.019834098
96; -898.524257947
97; -1224.55181836
98; -366.193665121
99; -497.544787526
endExperiment
numstates; 100 
 num value iterations; 30 
 conv type; circular 
conv width; 7 
 channel_i; 1 
 channel_h; 50 
 channel_q; 15 
hidden layer size; 30 
 learning rate; 0.000100 
 TAU; 0.001000 
 batch size; 64 
 reward; 
 New angle formula 
Episodes Spent Training; 10 Episode Eval Avg 
200; -1116.1132721
300; -259.262305349
400; -523.361017472
500; -310.557816557
600; -593.855575705
700; -336.41771534
800; -374.975595173
900; -213.809318845
1000; -432.738594419
1100; -415.542832338
1200; -232.878399545
1300; -300.656733624
1400; -252.65181928
1500; -463.204615269
1600; -405.455026297
1700; -464.120883863
1800; -277.294351629
1900; -307.49223719
2000; -463.359057227
2100; -359.375541002
2200; -345.731695123
2300; -325.950257106
2400; -460.542257238
2500; -300.132573776
2600; -222.264886044
2700; -276.269259884
2800; -381.183525237
2900; -252.256631627
3000; -526.99418604
3100; -321.220625714
3200; -422.408393139
3300; -426.549971199
3400; -390.016080906
3500; -404.041791877
3600; -299.578877196
3700; -352.199060297
3800; -367.099657445
3900; -173.105014396
Time Training (4000episodes);20519.647902965546
Evaluation Episode; Reward 
0; -619.663778238
1; -764.287670028
2; -359.886611369
3; -623.872195094
4; -505.649041667
5; -127.011705375
6; -248.453929081
7; -118.925908619
8; -127.891317469
9; -126.956421347
10; -503.900821854
11; -495.401669156
12; -251.27772566
13; -127.758092261
14; -748.624319961
15; -0.0395225686647
16; -242.471566056
17; -123.56500425
18; -491.419683092
19; -125.441389215
20; -125.5688524
21; -123.065733777
22; -614.022091123
23; -0.174032998069
24; -249.14133601
25; -748.650216242
26; -500.377646003
27; -784.517179359
28; -364.540959855
29; -122.167014522
30; -248.002477449
31; -634.911353675
32; -674.980268365
33; -776.676913965
34; -125.532631299
35; -246.87410553
36; -125.286285971
37; -127.856740296
38; -127.513227945
39; -124.744906566
40; -719.324253137
41; -629.142023748
42; -127.734164396
43; -518.762174284
44; -358.112820227
45; -124.664162744
46; -124.523164684
47; -120.598120647
48; -736.529158309
49; -493.646061281
50; -758.271898559
51; -0.234831726497
52; -125.072774006
53; -126.783402633
54; -248.591946199
55; -122.774662151
56; -359.345272876
57; -123.272328265
58; -620.176439093
59; -623.412225227
60; -123.134492403
61; -0.473417270421
62; -506.170190351
63; -672.124182416
64; -125.400831676
65; -371.420628715
66; -499.490433969
67; -613.629260297
68; -125.625663874
69; -247.13015031
70; -126.864430174
71; -123.345210804
72; -126.868157554
73; -500.220393664
74; -125.586757111
75; -613.4540329
76; -123.700886071
77; -123.005265117
78; -363.164118733
79; -496.56314062
80; -612.526692467
81; -252.182273462
82; -0.0259632915275
83; -372.11325388
84; -251.28947483
85; -504.963752322
86; -248.817994741
87; -246.7293957
88; -368.435528217
89; -126.981403916
90; -124.354278684
91; -491.566411358
92; -244.106710204
93; -125.872203595
94; -244.875404314
95; -500.280450263
96; -498.783781279
97; -121.935684958
98; -250.570565887
99; -125.111214864
endExperiment

numstates; 1000 
 num value iterations; 30 
 conv type; circular 
conv width; 7 
 channel_i; 1 
 channel_h; 50 
 channel_q; 15 
hidden layer size; 30 
 learning rate; 0.000100 
 TAU; 0.001000 
 batch size; 64 
 reward; 
 New angle formula 
Episodes Spent Training; 10 Episode Eval Avg 
200; -1245.85713221
